ID,AGE,HOMEKIDS,INCOME_0,HOME_VAL_0,TRAVTIME,BLUEBOOK_0,TIF,CLM_FREQ,MVR_PTS,CLM_AMT_0,CAR_AGE,CLAIM_FLAG,CLAIM_FLAG_CAT,BIRTH,PARENT1,MSTATUS,GENDER,EDUCATION,OCCUPATION,CAR_USE,CAR_TYPE,RED_CAR,REVOKED,URBANICITY
130158352,41.0,2,58963.0,214655.0,25,17310.0,16,1,1,0.0,11.0,0,NO_CLAIM,5-Feb-58,false,Yes,M,Masters,Lawyer,Private,Van,true,false,Highly Urban/ Urban
518032759,39.0,0,134460.0,0.0,33,7350.0,1,2,4,0.0,17.0,0,NO_CLAIM,29-Oct-60,false,No,F,PhD,Manager,Private,SUV,false,false,Highly Urban/ Urban
693046723,54.0,0,108317.0,325936.0,26,25190.0,4,2,2,0.0,13.0,0,NO_CLAIM,9-Mar-45,false,No,M,Bachelors,Professional,Commercial,Panel Truck,false,false,Highly Urban/ Urban
979385364,30.0,3,69512.0,187162.0,43,13330.0,1,0,2,4711.0,9.0,1,CLAIM,17-Mar-69,false,Yes,F,Bachelors,Blue Collar,Commercial,SUV,false,false,Highly Urban/ Urban
923686718,42.0,0,138219.0,327627.0,48,5700.0,1,0,0,0.0,14.0,0,NO_CLAIM,21-Apr-57,false,Yes,F,Masters,Lawyer,Private,SUV,false,false,Highly Urban/ Urban
37477931,41.0,1,34024.0,153936.0,16,18870.0,4,1,0,0.0,4.0,0,NO_CLAIM,7-Jan-58,true,No,F,High School,Clerical,Private,SUV,false,false,Highly Urban/ Urban
268198790,37.0,0,60121.0,151782.0,43,11210.0,4,2,4,0.0,11.0,0,NO_CLAIM,11-Sep-62,false,No,F,PhD,Doctor,Private,SUV,false,false,Highly Urban/ Urban
347970641,47.0,0,108892.0,306026.0,21,25860.0,9,0,1,0.0,1.0,0,NO_CLAIM,27-Jan-52,false,Yes,F,Bachelors,Professional,Private,SUV,false,false,Highly Urban/ Urban
548662258,50.0,0,94403.0,270997.0,33,29750.0,6,0,0,0.0,8.0,0,NO_CLAIM,4-Jul-49,false,No,M,Bachelors,Manager,Commercial,Panel Truck,false,false,Highly Urban/ Urban
67355622,41.0,0,59567.0,224649.0,27,18870.0,6,0,0,0.0,,0,NO_CLAIM,8-Sep-58,false,Yes,F,Bachelors,Home Maker,Private,Minivan,false,false,Highly Urban/ Urban
67355622,42.0,0,9109.0,103306.0,25,15840.0,10,3,1,0.0,6.0,0,NO_CLAIM,8-Sep-58,false,Yes,F,Bachelors,Home Maker,Private,Minivan,false,false,Highly Urban/ Urban
723051889,39.0,0,35558.0,154532.0,60,8960.0,1,0,0,0.0,,0,NO_CLAIM,28-Jul-60,false,No,M,High School,Blue Collar,Commercial,Minivan,false,false,Highly Rural/ Rural
692655858,50.0,0,41799.0,0.0,20,17270.0,13,0,0,0.0,14.0,0,NO_CLAIM,8-Dec-48,false,No,F,Masters,Professional,Private,Sports Car,false,false,Highly Urban/ Urban
49643122,41.0,2,44679.0,,80,7420.0,10,0,2,0.0,6.0,0,NO_CLAIM,15-Apr-58,false,Yes,F,High School,Blue Collar,Private,SUV,false,false,Highly Urban/ Urban
49643122,44.0,2,11065.0,110907.0,80,12410.0,7,0,0,0.0,8.0,0,NO_CLAIM,15-Apr-58,false,Yes,F,High School,Blue Collar,Private,SUV,false,false,Highly Urban/ Urban
292519290,38.0,3,60854.0,,27,29170.0,6,0,4,4541.0,,1,CLAIM,21-Aug-61,false,Yes,M,Masters,,Commercial,Panel Truck,true,false,Highly Urban/ Urban
212687745,45.0,1,63952.0,196368.0,50,32340.0,6,2,0,2117.0,13.0,1,CLAIM,30-Dec-53,false,Yes,F,Masters,Lawyer,Private,SUV,false,false,Highly Urban/ Urban
212687745,45.0,1,63952.0,196368.0,50,14620.0,1,2,0,0.0,13.0,0,NO_CLAIM,30-Dec-53,false,Yes,F,Masters,Lawyer,Private,SUV,false,false,Highly Urban/ Urban
228390035,46.0,0,28125.0,0.0,51,8410.0,1,0,2,0.0,1.0,0,NO_CLAIM,26-Sep-53,false,No,F,High School,Student,Commercial,SUV,false,false,Highly Urban/ Urban
228390035,48.0,0,43636.0,0.0,34,8910.0,20,3,5,0.0,14.0,0,NO_CLAIM,26-Sep-53,false,No,F,High School,Student,Commercial,SUV,false,false,Highly Urban/ Urban
268985802,41.0,0,0.0,78794.0,43,12450.0,15,0,1,5101.0,11.0,1,CLAIM,30-Aug-58,false,No,F,Bachelors,Home Maker,Private,SUV,false,false,Highly Urban/ Urban
119301768,24.0,0,40245.0,98218.0,34,7920.0,7,1,9,1479.0,8.0,1,CLAIM,9-Oct-75,false,Yes,F,High School,Clerical,Private,Sports Car,true,false,Highly Urban/ Urban
954222851,37.0,0,70495.0,0.0,17,22790.0,1,1,4,0.0,,0,NO_CLAIM,19-Mar-61,false,Yes,M,High School,Blue Collar,Commercial,Pickup,true,true,Highly Urban/ Urban
954222851,38.0,0,69530.0,224447.0,44,5200.0,1,3,4,5015.0,7.0,1,CLAIM,19-Mar-61,false,Yes,M,High School,Blue Collar,Commercial,Pickup,true,true,Highly Urban/ Urban
774125255,34.0,3,54208.0,194465.0,49,17200.0,1,0,4,1682.0,1.0,1,CLAIM,21-Jan-65,false,Yes,M,Bachelors,Professional,Private,Van,false,false,Highly Urban/ Urban
914469084,41.0,2,45298.0,189778.0,5,16000.0,1,2,0,4111.0,1.0,1,CLAIM,30-Jan-58,false,Yes,M,High School,Blue Collar,Commercial,Minivan,true,false,Highly Urban/ Urban
914469084,43.0,2,17721.0,99815.0,6,12810.0,18,0,0,0.0,8.0,0,NO_CLAIM,30-Jan-58,false,Yes,M,High School,Blue Collar,Commercial,Minivan,true,false,Highly Urban/ Urban
179770748,41.0,0,105494.0,282125.0,35,12050.0,4,0,1,0.0,9.0,0,NO_CLAIM,15-Nov-58,false,Yes,M,Bachelors,Blue Collar,Commercial,Pickup,true,false,Highly Rural/ Rural
179770748,41.0,0,,282125.0,35,20950.0,1,0,3,0.0,9.0,0,NO_CLAIM,15-Nov-58,false,Yes,M,Bachelors,Blue Collar,Commercial,Pickup,true,false,Highly Rural/ Rural
864895341,43.0,0,57018.0,233968.0,72,13540.0,3,0,2,0.0,14.0,0,NO_CLAIM,13-Oct-56,false,Yes,F,Bachelors,Blue Collar,Commercial,SUV,false,false,Highly Rural/ Rural
517219786,30.0,2,17532.0,,53,6250.0,1,0,0,0.0,1.0,0,NO_CLAIM,6-Jan-69,true,No,M,High School,Clerical,Commercial,Pickup,true,true,Highly Rural/ Rural
115686938,45.0,1,37675.0,148826.0,47,5270.0,1,4,3,0.0,7.0,0,NO_CLAIM,21-May-54,true,No,F,High School,Clerical,Private,Sports Car,false,false,Highly Urban/ Urban
975028765,38.0,0,39547.0,129938.0,43,27940.0,3,0,0,0.0,,0,NO_CLAIM,2-May-61,false,Yes,F,Bachelors,Clerical,Private,Sports Car,false,true,Highly Urban/ Urban
981652948,38.0,0,,354624.0,33,20850.0,1,3,0,0.0,,0,NO_CLAIM,21-Mar-61,false,Yes,F,Bachelors,Professional,Private,Sports Car,false,false,Highly Urban/ Urban
200094073,42.0,3,69134.0,223170.0,33,23730.0,5,0,0,0.0,,0,NO_CLAIM,2-Feb-57,true,No,M,Bachelors,Blue Collar,Commercial,Panel Truck,true,false,Highly Rural/ Rural
570844119,50.0,0,46169.0,0.0,52,6600.0,11,0,0,0.0,1.0,0,NO_CLAIM,3-Oct-49,false,No,M,High School,Professional,Private,Pickup,true,false,Highly Urban/ Urban
704086674,41.0,0,47632.0,195979.0,51,10830.0,1,4,0,0.0,1.0,0,NO_CLAIM,13-May-58,false,Yes,F,High School,Manager,Private,SUV,false,false,Highly Urban/ Urban
704086674,43.0,0,50260.0,178766.0,36,20490.0,6,0,0,0.0,1.0,0,NO_CLAIM,13-May-58,false,Yes,F,High School,Manager,Private,SUV,false,false,Highly Urban/ Urban
704086674,43.0,0,,178766.0,51,6530.0,1,2,3,15846.0,1.0,1,CLAIM,13-May-58,false,Yes,F,High School,Manager,Private,SUV,false,false,Highly Urban/ Urban
837122700,44.0,0,46092.0,0.0,32,26300.0,1,2,6,0.0,9.0,0,NO_CLAIM,7-Oct-55,false,No,M,Bachelors,Manager,Private,Minivan,false,false,Highly Urban/ Urban
837122700,46.0,0,70840.0,0.0,32,13180.0,3,0,0,0.0,1.0,0,NO_CLAIM,7-Oct-55,false,No,M,Bachelors,Manager,Private,Minivan,false,false,Highly Urban/ Urban
837122700,46.0,0,70840.0,0.0,26,17140.0,1,2,5,5323.0,1.0,1,CLAIM,7-Oct-55,false,No,M,Bachelors,Manager,Private,Minivan,false,false,Highly Urban/ Urban
270350065,54.0,0,0.0,0.0,49,6900.0,14,0,0,2664.0,13.0,1,CLAIM,12-Nov-45,false,Yes,F,Bachelors,Student,Commercial,SUV,false,false,Highly Rural/ Rural
476971222,58.0,0,0.0,0.0,9,7300.0,1,0,0,4383.0,8.0,1,CLAIM,11-Aug-41,false,Yes,M,High School,Student,Private,Minivan,true,true,Highly Urban/ Urban
860336457,40.0,2,84594.0,263300.0,26,13960.0,1,0,0,0.0,19.0,0,NO_CLAIM,22-Aug-59,false,Yes,F,Masters,Lawyer,Private,Minivan,false,false,Highly Urban/ Urban
1514697,45.0,0,55272.0,212774.0,19,13860.0,4,0,2,0.0,1.0,0,NO_CLAIM,21-Nov-53,false,Yes,M,High School,Clerical,Private,Minivan,true,false,Highly Rural/ Rural
663154691,28.0,2,40061.0,134035.0,39,8310.0,7,1,2,0.0,1.0,0,NO_CLAIM,21-Aug-71,false,Yes,F,High School,Blue Collar,Commercial,SUV,false,false,Highly Urban/ Urban
562071451,42.0,1,70404.0,0.0,40,21530.0,10,2,4,0.0,8.0,0,NO_CLAIM,21-Aug-57,true,No,M,High School,Clerical,Private,Minivan,true,true,Highly Urban/ Urban
498721403,50.0,0,22470.0,0.0,32,13810.0,1,2,9,6990.0,5.0,1,CLAIM,17-Apr-49,false,No,F,High School,Student,Private,SUV,false,false,Highly Urban/ Urban
498721403,52.0,0,12169.0,0.0,26,13340.0,14,1,2,0.0,4.0,0,NO_CLAIM,17-Apr-49,false,No,F,High School,Student,Private,SUV,false,false,Highly Urban/ Urban
161360224,51.0,0,50049.0,0.0,49,12820.0,6,0,0,7055.0,1.0,1,CLAIM,8-Nov-48,false,No,M,High School,Blue Collar,Commercial,Minivan,true,true,Highly Urban/ Urban
61482162,41.0,3,70870.0,218586.0,46,17810.0,13,0,1,0.0,1.0,0,NO_CLAIM,23-Jun-58,false,Yes,M,High School,Professional,Private,Van,true,false,Highly Urban/ Urban
854212281,32.0,1,57583.0,213828.0,36,15950.0,4,3,1,1102.0,9.0,1,CLAIM,22-Feb-67,false,Yes,F,High School,Blue Collar,Commercial,SUV,false,false,Highly Urban/ Urban
511966190,31.0,1,58391.0,187063.0,34,20400.0,1,1,0,0.0,8.0,0,NO_CLAIM,17-Jan-68,false,Yes,M,High School,Blue Collar,Commercial,Van,false,false,Highly Urban/ Urban
511966190,31.0,1,58391.0,187063.0,34,10440.0,10,3,0,4078.0,8.0,1,CLAIM,17-Jan-68,false,Yes,M,High School,Blue Collar,Commercial,Van,false,false,Highly Urban/ Urban
930884352,60.0,0,64076.0,,58,13910.0,7,3,6,0.0,,0,NO_CLAIM,21-Nov-38,false,Yes,M,Bachelors,Blue Collar,Commercial,Minivan,true,false,Highly Urban/ Urban
105310315,52.0,0,40833.0,159144.0,66,10780.0,4,0,0,0.0,4.0,0,NO_CLAIM,21-Jun-47,false,Yes,M,High School,Blue Collar,Commercial,Pickup,true,false,Highly Rural/ Rural
699397070,38.0,0,97801.0,276815.0,17,27630.0,3,0,1,0.0,17.0,0,NO_CLAIM,24-Aug-61,false,No,F,Masters,Manager,Private,Minivan,false,false,Highly Urban/ Urban
752309500,52.0,0,57134.0,,41,8430.0,4,0,2,0.0,8.0,0,NO_CLAIM,17-Jul-46,false,Yes,M,High School,Professional,Private,Van,false,false,Highly Rural/ Rural
752309500,53.0,0,69297.0,211553.0,19,20310.0,14,0,3,0.0,1.0,0,NO_CLAIM,17-Jul-46,false,Yes,M,High School,Professional,Private,Van,false,false,Highly Rural/ Rural
752309500,53.0,0,69297.0,211553.0,41,10340.0,1,0,0,0.0,1.0,0,NO_CLAIM,17-Jul-46,false,Yes,M,High School,Professional,Private,Van,false,false,Highly Rural/ Rural
923292946,43.0,2,64065.0,204282.0,5,16330.0,6,2,5,0.0,1.0,0,NO_CLAIM,17-Jan-56,false,Yes,F,High School,Blue Collar,Commercial,Sports Car,false,false,Highly Urban/ Urban
608610566,35.0,2,32301.0,112763.0,39,18430.0,15,0,0,0.0,7.0,0,NO_CLAIM,27-Apr-64,false,Yes,F,High School,Clerical,Private,Minivan,false,false,Highly Urban/ Urban
342887457,39.0,2,2743.0,0.0,90,5670.0,10,2,6,0.0,6.0,0,NO_CLAIM,9-Dec-59,true,No,F,High School,Student,Private,Sports Car,false,false,Highly Rural/ Rural
903408846,45.0,3,7680.0,0.0,49,2270.0,1,0,5,3440.0,5.0,1,CLAIM,5-Mar-54,false,Yes,M,High School,Student,Private,Minivan,true,false,Highly Urban/ Urban
695640211,27.0,1,40202.0,172177.0,18,4200.0,9,1,2,5175.0,,1,CLAIM,7-Nov-72,false,Yes,M,High School,Blue Collar,Commercial,Minivan,true,false,Highly Urban/ Urban
695640211,30.0,1,39710.0,173759.0,32,21920.0,4,0,0,3853.0,10.0,1,CLAIM,7-Nov-72,false,Yes,M,High School,Blue Collar,Commercial,Minivan,true,false,Highly Urban/ Urban
737451303,27.0,3,0.0,0.0,13,22200.0,6,0,0,0.0,1.0,0,NO_CLAIM,25-Jun-72,true,No,F,High School,Student,Commercial,Pickup,false,false,Highly Urban/ Urban
737451303,31.0,3,26606.0,0.0,27,10890.0,1,2,0,2394.0,9.0,1,CLAIM,25-Jun-72,true,No,F,High School,Student,Commercial,Pickup,false,false,Highly Urban/ Urban
99463738,46.0,0,132651.0,340258.0,11,24800.0,6,0,0,0.0,12.0,0,NO_CLAIM,10-Oct-53,false,Yes,F,Masters,Professional,Commercial,Pickup,false,false,Highly Urban/ Urban
99463738,46.0,0,132651.0,340258.0,11,1500.0,3,0,1,0.0,12.0,0,NO_CLAIM,10-Oct-53,false,Yes,F,Masters,Professional,Commercial,Pickup,false,false,Highly Urban/ Urban
914690116,44.0,0,43650.0,116191.0,32,10270.0,1,0,0,0.0,11.0,0,NO_CLAIM,18-May-55,false,Yes,F,Masters,Lawyer,Private,Sports Car,false,false,Highly Urban/ Urban
914690116,47.0,0,166359.0,386052.0,41,38550.0,1,0,0,0.0,17.0,0,NO_CLAIM,18-May-55,false,Yes,F,Masters,Lawyer,Private,Sports Car,false,false,Highly Urban/ Urban
914690116,47.0,0,166359.0,386052.0,41,10250.0,3,0,2,0.0,17.0,0,NO_CLAIM,18-May-55,false,Yes,F,Masters,Lawyer,Private,Sports Car,false,false,Highly Urban/ Urban
41685710,43.0,0,49533.0,255386.0,20,7110.0,4,0,0,2850.0,1.0,1,CLAIM,20-Feb-56,false,Yes,F,High School,Blue Collar,Commercial,SUV,false,false,Highly Urban/ Urban
849673970,48.0,0,52858.0,213305.0,18,9720.0,4,0,0,0.0,1.0,0,NO_CLAIM,6-Nov-51,false,No,F,High School,Blue Collar,Commercial,SUV,false,false,Highly Rural/ Rural
289561426,43.0,0,23486.0,0.0,5,8070.0,1,0,0,0.0,12.0,0,NO_CLAIM,17-Dec-55,false,No,F,Bachelors,Home Maker,Private,Minivan,false,false,Highly Rural/ Rural
877619886,54.0,0,,153917.0,5,12200.0,11,0,0,0.0,8.0,0,NO_CLAIM,19-Mar-45,false,Yes,F,High School,Home Maker,Private,SUV,false,false,Highly Rural/ Rural
877619886,54.0,0,,153917.0,5,7450.0,12,0,0,0.0,8.0,0,NO_CLAIM,19-Mar-45,false,Yes,F,High School,Home Maker,Private,SUV,false,false,Highly Rural/ Rural
696802856,41.0,0,69638.0,216395.0,45,12560.0,1,0,0,3193.0,19.0,1,CLAIM,10-Nov-58,false,No,M,Masters,Manager,Private,Minivan,true,false,Highly Urban/ Urban
742437413,44.0,3,23270.0,0.0,36,8230.0,1,2,2,0.0,5.0,0,NO_CLAIM,2-Feb-55,true,No,M,High School,Clerical,Private,Pickup,true,false,Highly Rural/ Rural
927032368,46.0,0,34724.0,148351.0,25,12780.0,10,1,1,0.0,9.0,0,NO_CLAIM,10-Aug-53,false,No,M,High School,Clerical,Private,Minivan,false,false,Highly Urban/ Urban
927032368,47.0,0,,119708.0,18,9570.0,1,0,2,0.0,3.0,0,NO_CLAIM,10-Aug-53,false,No,M,High School,Clerical,Private,Minivan,false,false,Highly Urban/ Urban
686821723,42.0,1,200928.0,513817.0,25,5600.0,1,1,2,2931.0,14.0,1,CLAIM,15-Apr-57,false,Yes,M,PhD,Manager,Private,Minivan,false,false,Highly Urban/ Urban
686821723,42.0,1,200928.0,513817.0,25,18090.0,5,0,0,0.0,14.0,0,NO_CLAIM,15-Apr-57,false,Yes,M,PhD,Manager,Private,Minivan,false,false,Highly Urban/ Urban
686821723,42.0,1,200928.0,513817.0,13,29950.0,1,0,0,0.0,,0,NO_CLAIM,15-Apr-57,false,Yes,M,PhD,Manager,Private,Minivan,false,false,Highly Urban/ Urban
240388657,42.0,0,129274.0,281200.0,64,28930.0,6,0,3,0.0,22.0,0,NO_CLAIM,18-Aug-57,false,Yes,M,PhD,,Private,Pickup,true,false,Highly Urban/ Urban
240388657,42.0,0,129274.0,281200.0,64,11090.0,4,0,1,0.0,22.0,0,NO_CLAIM,18-Aug-57,false,Yes,M,PhD,,Private,Pickup,true,false,Highly Urban/ Urban
681443164,44.0,0,109624.0,0.0,29,21170.0,3,4,6,0.0,14.0,0,NO_CLAIM,5-Jun-55,false,No,M,Bachelors,Manager,Commercial,Van,false,false,Highly Urban/ Urban
681443164,45.0,0,83111.0,237263.0,31,23790.0,1,1,5,0.0,7.0,0,NO_CLAIM,5-Jun-55,false,No,M,Bachelors,Manager,Commercial,Van,false,false,Highly Urban/ Urban
681443164,45.0,0,83111.0,237263.0,31,18610.0,7,0,2,0.0,7.0,0,NO_CLAIM,5-Jun-55,false,No,M,Bachelors,Manager,Commercial,Van,false,false,Highly Urban/ Urban
658408108,54.0,0,71530.0,0.0,50,23870.0,7,5,0,0.0,13.0,0,NO_CLAIM,24-Mar-45,false,No,F,Bachelors,Manager,Private,SUV,false,true,Highly Urban/ Urban
658408108,54.0,0,,,50,8650.0,4,1,1,0.0,13.0,0,NO_CLAIM,24-Mar-45,false,No,F,Bachelors,Manager,Private,SUV,false,true,Highly Urban/ Urban
658408108,54.0,0,,,50,19440.0,1,2,7,8378.0,13.0,1,CLAIM,24-Mar-45,false,No,F,Bachelors,Manager,Private,SUV,false,true,Highly Urban/ Urban
420153981,50.0,0,34928.0,0.0,27,12700.0,4,2,0,3764.0,13.0,1,CLAIM,18-Aug-49,false,No,F,Masters,Manager,Private,Sports Car,false,false,Highly Urban/ Urban
420153981,51.0,0,25152.0,0.0,51,22480.0,6,0,3,0.0,16.0,0,NO_CLAIM,18-Aug-49,false,No,F,Masters,Manager,Private,Sports Car,false,false,Highly Urban/ Urban
836277845,24.0,2,11215.0,0.0,32,5020.0,4,4,8,3310.0,8.0,1,CLAIM,20-Apr-75,true,No,M,High School,Student,Commercial,Pickup,true,false,Highly Urban/ Urban
153378781,52.0,0,70232.0,241350.0,33,13750.0,10,0,1,0.0,9.0,0,NO_CLAIM,14-Apr-47,false,Yes,F,High School,Blue Collar,Commercial,SUV,false,false,Highly Urban/ Urban
173174399,43.0,2,43808.0,176022.0,55,10280.0,10,0,2,0.0,7.0,0,NO_CLAIM,7-Jan-56,false,Yes,M,Bachelors,Professional,Private,Minivan,false,false,Highly Rural/ Rural
55524088,27.0,1,7989.0,59185.0,48,5000.0,6,0,2,0.0,1.0,0,NO_CLAIM,18-Feb-71,false,Yes,F,High School,Home Maker,Private,Sports Car,false,false,Highly Urban/ Urban
55524088,28.0,1,20852.0,123109.0,5,6390.0,1,2,3,4704.0,1.0,1,CLAIM,18-Feb-71,false,Yes,F,High School,Home Maker,Private,Sports Car,false,false,Highly Urban/ Urban
55524088,28.0,1,20852.0,123109.0,5,20960.0,1,1,3,0.0,1.0,0,NO_CLAIM,18-Feb-71,false,Yes,F,High School,Home Maker,Private,Sports Car,false,false,Highly Urban/ Urban
55524088,28.0,1,20852.0,123109.0,5,11440.0,4,0,0,0.0,1.0,0,NO_CLAIM,18-Feb-71,false,Yes,F,High School,Home Maker,Private,Sports Car,false,false,Highly Urban/ Urban
127717772,39.0,1,69842.0,197667.0,25,8480.0,4,2,4,0.0,6.0,0,NO_CLAIM,2-Oct-60,true,No,M,Bachelors,Blue Collar,Commercial,Pickup,true,false,Highly Urban/ Urban
760642750,28.0,2,40142.0,153692.0,20,16060.0,5,3,6,0.0,18.0,0,NO_CLAIM,23-May-71,false,Yes,F,Masters,,Private,Minivan,false,true,Highly Urban/ Urban
186836882,42.0,4,82170.0,252845.0,17,24350.0,6,0,0,0.0,1.0,0,NO_CLAIM,5-Dec-56,false,Yes,F,Bachelors,Blue Collar,Commercial,SUV,false,false,Highly Rural/ Rural
623456680,49.0,0,0.0,85478.0,36,19260.0,1,1,1,0.0,1.0,0,NO_CLAIM,17-Mar-50,false,Yes,M,High School,Home Maker,Private,Minivan,true,false,Highly Urban/ Urban
103763168,37.0,3,27431.0,153652.0,58,15400.0,6,0,0,0.0,7.0,0,NO_CLAIM,27-Sep-62,true,No,F,High School,Blue Collar,Private,SUV,false,false,Highly Rural/ Rural
215784347,31.0,1,51982.0,165805.0,25,4600.0,6,0,1,0.0,3.0,0,NO_CLAIM,26-May-68,true,No,F,Bachelors,Clerical,Private,Sports Car,false,true,Highly Rural/ Rural
319953478,40.0,0,29499.0,129021.0,23,8450.0,13,1,3,0.0,1.0,0,NO_CLAIM,14-Nov-59,false,No,F,High School,Home Maker,Private,Sports Car,false,false,Highly Urban/ Urban
319953478,40.0,0,29499.0,129021.0,23,8450.0,14,0,0,0.0,1.0,0,NO_CLAIM,14-Nov-59,false,No,F,High School,Home Maker,Private,Sports Car,false,false,Highly Urban/ Urban
154342859,28.0,3,38460.0,135988.0,49,18640.0,1,0,0,845.0,,1,CLAIM,12-Apr-71,false,Yes,M,High School,Blue Collar,Commercial,Van,true,false,Highly Urban/ Urban
154342859,29.0,3,,269107.0,48,11190.0,6,0,3,1731.0,9.0,1,CLAIM,12-Apr-71,false,Yes,M,High School,Blue Collar,Commercial,Van,true,false,Highly Urban/ Urban
47891288,37.0,0,48737.0,224515.0,32,5200.0,10,0,6,5297.0,,1,CLAIM,10-Feb-62,false,Yes,M,Bachelors,Blue Collar,Commercial,Pickup,false,true,Highly Urban/ Urban
531394833,48.0,0,47606.0,186364.0,19,22000.0,7,0,0,0.0,7.0,0,NO_CLAIM,29-Nov-50,false,No,F,High School,Blue Collar,Private,Minivan,false,false,Highly Urban/ Urban
289114892,34.0,3,95191.0,269159.0,30,19150.0,6,3,3,0.0,11.0,0,NO_CLAIM,12-Jan-65,false,Yes,F,Bachelors,Blue Collar,Commercial,Sports Car,false,false,Highly Urban/ Urban
751858042,41.0,0,49662.0,221544.0,31,19730.0,1,0,0,0.0,9.0,0,NO_CLAIM,9-Dec-57,false,Yes,F,Bachelors,Clerical,Private,Pickup,false,false,Highly Urban/ Urban
966504793,45.0,0,24846.0,152559.0,56,13900.0,6,2,6,0.0,1.0,0,NO_CLAIM,18-May-54,false,Yes,M,Bachelors,Manager,Private,Minivan,true,true,Highly Urban/ Urban
427129430,38.0,0,133913.0,0.0,40,21950.0,4,0,0,0.0,18.0,0,NO_CLAIM,16-Oct-61,false,No,M,PhD,Doctor,Private,Van,true,true,Highly Urban/ Urban
582758492,55.0,0,,0.0,8,19710.0,6,0,0,0.0,17.0,0,NO_CLAIM,2-May-44,false,No,M,Masters,Lawyer,Private,Minivan,true,false,Highly Urban/ Urban
315443402,58.0,0,8191.0,,33,1500.0,9,2,2,2719.0,16.0,1,CLAIM,31-May-41,false,Yes,M,Masters,Lawyer,Private,Minivan,false,false,Highly Urban/ Urban
712302160,53.0,1,37345.0,177601.0,29,24030.0,1,1,1,0.0,8.0,0,NO_CLAIM,18-Aug-46,false,Yes,M,High School,Clerical,Commercial,Panel Truck,true,false,Highly Urban/ Urban
179793921,56.0,0,14227.0,124712.0,45,8520.0,7,0,0,0.0,1.0,0,NO_CLAIM,6-Jun-43,false,Yes,F,Masters,Home Maker,Private,SUV,false,false,Highly Rural/ Rural
359816109,45.0,1,91347.0,301304.0,37,17130.0,7,0,0,1911.0,14.0,1,CLAIM,29-May-54,false,Yes,M,Masters,Manager,Private,Van,true,false,Highly Urban/ Urban
681956699,42.0,0,76034.0,0.0,39,11880.0,1,0,0,61678.0,5.0,1,CLAIM,22-Jun-57,false,No,F,High School,Blue Collar,Commercial,SUV,false,true,Highly Urban/ Urban
681956699,43.0,0,,0.0,37,16650.0,1,0,0,0.0,1.0,0,NO_CLAIM,22-Jun-57,false,No,F,High School,Blue Collar,Commercial,SUV,false,true,Highly Urban/ Urban
397202208,40.0,1,22143.0,155912.0,37,1500.0,6,0,0,0.0,,0,NO_CLAIM,29-Oct-59,false,Yes,M,High School,Clerical,Private,Minivan,false,false,Highly Urban/ Urban
536514165,38.0,0,14560.0,99549.0,12,7180.0,11,1,0,0.0,6.0,0,NO_CLAIM,7-Sep-61,false,Yes,F,High School,Home Maker,Private,Sports Car,false,false,Highly Urban/ Urban
536514165,38.0,0,,99549.0,12,5720.0,4,2,0,1906.0,6.0,1,CLAIM,7-Sep-61,false,Yes,F,High School,Home Maker,Private,Sports Car,false,false,Highly Urban/ Urban
930377254,42.0,0,34760.0,,22,24060.0,4,2,5,3143.0,6.0,1,CLAIM,7-Oct-57,false,No,M,Bachelors,Clerical,Commercial,Minivan,true,false,Highly Urban/ Urban
971780579,37.0,0,42797.0,0.0,31,27140.0,1,0,1,3348.0,9.0,1,CLAIM,21-Oct-62,false,No,F,High School,Blue Collar,Commercial,Minivan,false,false,Highly Urban/ Urban
878534648,34.0,1,109200.0,306724.0,26,17840.0,1,0,0,0.0,1.0,0,NO_CLAIM,26-Aug-62,false,Yes,F,High School,Clerical,Private,Minivan,true,false,Highly Urban/ Urban
878534648,37.0,0,14024.0,64600.0,26,15820.0,4,4,2,9467.0,6.0,1,CLAIM,26-Aug-62,false,Yes,F,High School,Clerical,Private,Minivan,true,false,Highly Urban/ Urban
721800576,34.0,0,18211.0,0.0,20,6720.0,4,2,3,1729.0,1.0,1,CLAIM,1-Feb-65,false,No,F,High School,Clerical,Private,SUV,false,false,Highly Urban/ Urban
721800576,35.0,0,17975.0,0.0,35,12320.0,1,1,4,0.0,6.0,0,NO_CLAIM,1-Feb-65,false,No,F,High School,Clerical,Private,SUV,false,false,Highly Urban/ Urban
132609655,31.0,1,42456.0,149155.0,22,8900.0,10,0,0,0.0,1.0,0,NO_CLAIM,9-Jun-68,false,Yes,F,High School,Blue Collar,Commercial,SUV,false,false,Highly Urban/ Urban
132609655,33.0,1,40990.0,151286.0,22,8900.0,6,0,0,4729.0,1.0,1,CLAIM,9-Jun-68,false,Yes,F,High School,Blue Collar,Commercial,SUV,false,false,Highly Urban/ Urban
132609655,33.0,1,40990.0,151286.0,22,8900.0,4,0,0,0.0,1.0,0,NO_CLAIM,9-Jun-68,false,Yes,F,High School,Blue Collar,Commercial,SUV,false,false,Highly Urban/ Urban
132609655,33.0,1,40990.0,151286.0,33,20280.0,3,2,0,0.0,1.0,0,NO_CLAIM,9-Jun-68,false,Yes,F,High School,Blue Collar,Commercial,SUV,false,false,Highly Urban/ Urban
